COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,ACTUALSTARTDATE,ACTUALFINISHDATE,ACTUALDURATION,VOL1,MH1,VOL2,MH2,VOL3,MH3,KLOFFSET,DESCUPDOWN,LINEPOSITION,NETWORKID,ACTIVITYDESC,RESOURCEFLAG,DISTRIBCODE,PROCESSRATIO,ACTUALIFDATE,OPERATIONSTARTDATE,OPERATIONFINISHDATE,OPERATIONIFDATE,CALENDAR_CASENO,CGCODE,CCCODE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,PLANVOLMH,ACTUALVOLMH,MH4,ACTUALIFINDC
D,2020-36-04,5466,C102CC00,102,B,J,C,C,C00,CTS,CCBK,2100,2019-07-22,2019-09-17,29,2019-07-18,2019-07-22,,176.1,209,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,69.4,Y
D,2020-36-04,5466,Z144ZBI0,144,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-11-28,2019-12-02,3,2019-12-18,2019-12-18,,336.8,67.2,0,61.4,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,57.6,Y
D,2020-36-04,5466,C624CC00,624,B,J,C,C,C00,CTS,CCBK,2100,2019-10-16,2019-11-04,14,2019-10-14,2019-12-26,,251.2,129.2,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,148.6,Y
D,2020-36-04,5466,W639GA00,639,B,A,W,G,A00,BOS,WBHD,2204,2019-12-13,2020-01-03,13,2019-12-27,2019-12-27,,0,17.4,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,16.7,Y
D,2020-36-04,5466,Z284ZBR0,284,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,2020-01-22,2020-01-22,,184.5,18.7,0,17.3,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,16,Y
D,2020-36-04,5466,Z106ZBR0,106,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-13,2019-12-13,1,2019-12-26,2019-12-26,,66.2,5.7,0,5.1,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,4.9,Y
D,2020-36-04,5466,W424GA00,424,B,A,W,G,A00,BOS,WBHD,2204,2019-12-12,2019-12-16,3,2019-12-16,2019-12-16,,0,8.3,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,8,Y
D,2020-36-04,5466,W523GC00,523,B,C,W,G,C00,NPS,WBHD,2204,2019-11-07,2019-11-15,7,2019-11-13,2019-11-15,,0,49.1,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,47.1,Y
D,2020-36-04,5466,S244A000,244,B,B,S,A,000,PBS,SBBK,####,2019-12-05,2019-12-26,15,2019-12-07,2019-12-26,,1870.3,514.8,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,502.8,Y
D,2020-36-04,5466,W834GC00,834,B,C,W,G,C00,NPS,WBHD,2204,2019-12-23,2020-01-07,9,2020-01-09,2020-01-14,,0,21.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,20.9,Y
D,2020-36-04,5466,W212GC00,212,B,C,W,G,C00,PBS,WBHD,2204,2019-12-04,2019-12-12,7,2019-12-02,2019-12-14,,0,132.9,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,127.4,Y
D,2020-36-04,5466,S273A000,273,B,B,S,A,000,GBS,SBBK,####,2019-10-16,2019-11-15,23,2019-10-22,2019-11-18,,2051.3,967.4,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2630,2020-04-20,1007589,2020-05-07,1005840,,,951.4,Y
D,2020-36-04,5466,P651BP00,651,B,B,P,B,P00,NTA,PBPT,6200,2020-01-15,2020-01-23,7,2020-01-14,2020-01-20,,6484,125.2,6637.2,0,4,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,108.7,Y
D,2020-36-04,5466,P221BC00,221,B,B,P,B,C00,NO2,PBBT,6200,2019-11-25,2019-11-25,1,2019-11-26,2019-11-27,,1961.7,67,1831.3,70.2,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,67.4,Y
D,2020-36-04,5466,Z529ZBI0,529,B,B,Z,Z,BI0,NTA,ESCF,2901,2019-12-10,2019-12-10,1,2019-12-10,2019-12-10,,40.4,8,0,9.4,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,6.9,Y
D,2020-36-04,5466,W155GS00,155,B,S,W,G,S00,PSA,WBER,3123,2019-10-30,2019-12-10,30,2019-11-08,2019-12-20,,0,10.8,0,0,0,0,0,,0,,,,,100,,,,,,WG101,3136,2020-04-20,1007589,2020-05-07,1005840,,,10.5,Y
D,2020-36-04,5466,C155CC00,155,B,J,C,C,C00,CTS,CCBK,2100,2019-10-18,2019-11-28,30,,,,80.8,4.1,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,W155GC00,155,B,C,W,G,C00,PSA,WBER,3123,2019-10-30,2019-12-10,30,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,WG101,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,C734CP00,734,B,J,C,C,P00,CTS,CPBK,2100,2019-11-28,2019-12-17,14,2019-12-13,2019-12-14,,0,0,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,W110GB00,110,B,B,W,G,B00,POS,WBER,3103,2019-10-16,2019-10-17,2,2019-10-16,2019-10-21,,0,62.8,0,0,0,0,0,U,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,60.9,Y
D,2020-36-04,5466,P113BP00,113,B,B,P,B,P00,PSA,PBPT,9999,2019-12-20,2019-12-30,6,2019-12-30,2019-12-30,,3075.5,137.2,4297.5,123.3,3,0,0,,0,0,,,,100,,,,,,PB201,3136,2020-04-20,1007589,2020-05-07,1005840,,,119.1,Y
D,2020-36-04,5466,C629CC00,629,B,J,C,C,C00,CTS,CCBK,2100,2019-11-20,2019-12-09,14,2019-11-13,2019-12-26,,263.5,118.6,0,0,0,0,,,,,,,,99,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,118,Y
D,2020-36-04,5466,C233CC00,233,B,J,C,C,C00,CTS,CCBK,2100,2019-10-18,2019-11-06,14,,,,130.7,5.1,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,Z544ZBR0,544,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,2020-01-14,2020-01-14,,42.5,3.6,0,4.6,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,3.1,Y
D,2020-36-04,5466,S671A000,671,B,B,S,A,000,OFD,SBBK,####,2019-10-31,2019-11-27,20,2019-11-02,2019-12-04,,2157.3,870.2,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,4700,2020-04-20,1007589,2020-05-07,1005840,,,863.8,Y
D,2020-36-04,5466,C221CC00,221,B,J,C,C,C00,CTS,CCBK,2100,2019-10-11,2019-10-30,14,2019-10-02,2019-11-13,16,159.8,125.3,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,126.9,Y
D,2020-36-04,5466,C523CC00,523,B,J,C,C,C00,CTS,CCBK,2100,2019-10-23,2019-11-11,14,2019-10-10,2019-11-13,14,281.5,141.2,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,176.4,Y
D,2020-36-04,5466,P914BC00,914,B,B,P,B,C00,SHD,PBBD,9999,2019-10-07,2019-10-07,1,,,,254.4,181.8,96,0,0,0,,,,,,,,,,,,,,PF301,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,P622BP00,622,B,B,P,B,P00,NO1,PBPT,6200,2019-12-27,2020-01-08,7,2019-12-30,2020-01-07,,5385.3,1.3,5352.4,96.6,4,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,89.5,Y
D,2020-36-04,5466,Z653ZBR0,653,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-02-04,2020-02-05,2,2020-02-01,2020-02-01,,373.8,38,0,35,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,32.4,Y
D,2020-36-04,5466,W623GC00,623,B,C,W,G,C00,PBS,WBHD,2204,2019-11-01,2019-11-11,7,2019-10-29,2019-11-07,,0,57.3,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,54.9,Y
D,2020-36-04,5466,W193GS00,193,B,S,W,G,S00,SHM,WBER,3123,2019-10-17,2019-11-13,20,2019-11-04,2019-11-04,,0,55.6,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3136,2020-04-20,1007589,2020-05-07,1005840,,,53.9,Y
D,2020-36-04,5466,W644GC00,644,B,C,W,G,C00,GBS,WBHD,2204,2019-12-12,2019-12-26,10,2019-12-23,2020-01-03,,0,28.1,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,26.9,Y
D,2020-36-04,5466,P631BC00,631,B,B,P,B,C00,NO1,PBBT,6200,2019-12-05,2019-12-05,1,2019-12-11,2019-12-12,,1551.4,52.9,1456.3,55.6,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,53.3,Y
D,2020-36-04,5466,P922BP00,922,B,B,P,B,P00,SHD,PBPD,9999,2019-09-23,2019-09-23,1,,,,0,22.6,552.7,0,0,0,0,,0,0,,,,,,,,,,PF301,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,C225CC00,225,B,J,C,C,C00,CTS,CCBK,2100,2019-10-14,2019-11-08,20,2019-10-08,,,338.2,194.7,0,0,0,0,,,,,,,,95.5,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,197.7,Y
D,2020-36-04,5466,S436A000,436,B,B,S,A,000,NPS,SBBK,####,2019-12-09,2019-12-19,9,2019-12-06,2019-12-18,,624.1,132.9,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2500,2020-04-20,1007589,2020-05-07,1005840,,,125.1,Y
D,2020-36-04,5466,C224CP00,224,B,J,C,C,P00,CTS,CPBK,2100,2019-10-15,2019-11-12,21,2019-10-01,2019-11-29,,0,11.3,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,15.8,Y
D,2020-36-04,5466,W639GC00,639,B,C,W,G,C00,PBS,WBHD,2204,2019-12-05,2019-12-13,7,2019-12-12,2019-12-13,,0,25.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,24.7,Y
D,2020-36-04,5466,Z631ZBI0,631,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-03,2019-12-03,1,2019-12-07,2019-12-07,,152.3,36.4,0,33.3,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,31.2,Y
D,2020-36-04,5466,C738CC00,738,B,J,C,C,C00,CTS,CCBK,2100,2019-12-09,2019-12-30,15,,,,214.2,3.1,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,W733GC00,733,B,C,W,G,C00,PBS,WBHD,2204,2019-12-11,2019-12-19,7,2019-12-18,2019-12-18,,0,4.3,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,4.1,Y
D,2020-36-04,5466,C634CC00,634,B,J,C,C,C00,CTS,CCBK,2100,2019-10-16,2019-11-04,14,,,,251.2,2.2,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,W294GA00,294,B,A,W,G,A00,OOS,WBHD,3103,2019-12-18,2019-12-27,7,2019-12-26,2020-01-13,,0,9.1,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,3100,2020-04-20,1007589,2020-05-07,1005840,,,8.7,Y
D,2020-36-04,5466,C651CC00,651,B,J,C,C,C00,CTS,CCBK,2100,2019-11-25,2019-12-10,12,,,15,265.4,3.5,0,0,0,0,,,,,,,,,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,C421CP00,421,B,J,C,C,P00,CTS,CPBK,2100,2019-10-25,2019-11-05,8,2019-10-15,2019-10-22,9,0,2.3,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,3.8,Y
D,2020-36-04,5466,C105CP00,105,B,J,C,C,P00,CTS,CPBK,2100,2019-11-12,2019-12-06,19,2019-11-09,2019-12-27,,0,1.1,0,0,0,0,,,,,,,,100,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,1.6,Y
D,2020-36-04,5466,C933CC00,933,B,J,C,C,C00,SHD,CCBK,9999,2019-07-25,2019-08-28,14,2019-10-18,,,44.7,1.4,0,0,0,0,,,,,,,,,,,,,,SC002,3136,2020-04-20,1007589,2020-05-14,1003361,,,0,Y
D,2020-36-04,5466,C914CP00,914,B,J,C,C,P00,CTS,CPBK,2100,2019-08-19,2019-09-05,14,,,8,0,2.1,0,0,0,0,,,,,,,,,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0,Y
D,2020-36-04,5466,P522BP00,522,B,B,P,B,P00,NO1,PBPT,6200,2020-01-10,2020-01-17,6,2020-01-10,2020-01-16,,4207,106.8,4759.1,97.3,2,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,92.7,Y
D,2020-36-04,5466,Z154ZBR0,154,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-06,2020-01-06,1,2020-01-19,2020-01-19,,284.9,24.5,0,22.3,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,20.9,Y
D,2020-36-04,5466,S229A000,229,B,B,S,A,000,PBS,SBBK,####,2019-11-26,2019-12-24,21,2019-11-25,2019-12-20,,3068.6,828.6,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,883.8,Y
D,2020-36-04,5466,P107BP00,107,B,B,P,B,P00,NO1,PBPT,6200,2020-01-17,2020-01-29,6,2020-01-16,2020-01-20,,346.6,41.9,495.9,37.7,2,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,36.4,Y
D,2020-36-04,5466,Z652ZBR0,652,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-02-04,2020-02-04,1,2020-02-04,2020-02-04,,333.4,28.2,0,26.1,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,24.1,Y
D,2020-36-04,5466,W109GB00,109,B,B,W,G,B00,POS,WBER,3103,2019-11-22,2019-12-13,16,2019-11-22,2020-04-06,,0,753.5,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,730.2,Y
D,2020-36-04,5466,P644BC00,644,B,B,P,B,C00,NO1,PBBT,6200,2020-01-15,2020-01-15,1,2020-01-16,2020-01-17,,3677.9,114.7,3448,122.1,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,115.5,Y
D,2020-36-04,5466,W108GB00,108,B,B,W,G,B00,POS,WBER,3103,2019-11-25,2019-12-09,11,2019-11-27,2020-04-06,,0,512.7,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3100,2020-04-20,1007589,2020-05-07,1005840,,,496.8,Y
D,2020-36-04,5466,W543GA00,543,B,A,W,G,A00,BOS,WBHD,2204,2019-11-28,2020-01-03,24,2020-01-04,2020-01-06,,0,33.6,0,0,0,0,,,,,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,32.2,Y
D,2020-36-04,5466,S236A000,236,B,B,S,A,000,PBS,SBBK,####,2019-10-23,2019-11-21,22,2019-10-26,2019-11-21,,3344.8,969.6,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,1015.3,Y
D,2020-36-04,5466,P951BC00,951,B,B,P,B,C00,SHD,PBBD,9999,2019-09-23,2019-09-23,1,,,,627.6,448.4,432.4,0,0,0,0,,0,0,,,,,,,,,,PF301,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,W825GC00,825,B,C,W,G,C00,NPS,WBHD,2204,2019-12-27,2020-01-10,9,2020-01-21,2020-01-28,,0,17.7,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,17,Y
D,2020-36-04,5466,P224BP00,224,B,B,P,B,P00,NO1,PBPT,6200,2019-12-02,2019-12-10,7,2019-12-06,2019-12-16,,7213.4,166.8,7389,149.8,5,0,0,,0,0,,,,100,,,,,,PB201,6200,2020-04-20,1007589,2020-05-07,1005840,,,144.8,Y
D,2020-36-04,5466,C135CP00,135,B,J,C,C,P00,CTS,CPBK,2100,2019-10-11,2019-11-27,34,,,,0,0,0,0,0,0,,,,,,,,,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,Z228ZBR0,228,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,2020-01-14,2020-01-14,,149.4,15.5,0,14,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,13.2,Y
D,2020-36-04,5466,Z531ZBR0,531,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,2020-01-16,2020-01-16,,109.6,9.3,0,8.6,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,7.9,Y
D,2020-36-04,5466,P161BC00,161,B,B,P,B,C00,NO1,PBBT,6200,2019-11-18,2019-11-18,1,2019-11-14,2019-11-15,,992,59.9,1412.5,68.7,0,0,0,,0,0,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,60.3,Y
D,2020-36-04,5466,W628GA00,628,B,A,W,G,A00,BOS,WBHD,2204,2019-11-25,2019-11-29,5,2019-12-13,2019-12-29,,0,37.3,0,0,0,0,,,,,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,35.7,Y
D,2020-36-04,5466,Z833ZBI0,833,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-20,2020-01-20,1,2020-01-14,2020-01-14,,147.5,29,0,25.5,0,0,0,,0,0,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,24.9,Y
D,2020-36-04,5466,W635GA00,635,B,A,W,G,A00,BOS,WBHD,2204,2019-11-14,2019-11-27,10,2019-11-29,2019-12-02,,0,40.3,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,38.6,Y
D,2020-36-04,5466,P910BC00,910,B,B,P,B,C00,SHD,PBBD,9999,2019-10-21,2019-10-21,1,,,,1633.4,1167,660.1,0,0,0,0,,0,0,,,,,,,,,,PF301,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,W533GC00,533,B,C,W,G,C00,NPS,WBHD,2204,2019-11-08,2019-11-18,7,2019-11-12,2019-11-15,,0,31.9,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,30.6,Y
D,2020-36-04,5466,P537BC00,537,B,B,P,B,C00,NO1,PBBT,6200,2020-01-10,2020-01-10,1,2020-01-14,2020-01-15,,2326.6,82.6,2222.6,88.8,0,0,0,,0,,,,,100,,,,,,PB101,6200,2020-04-20,1007589,2020-05-07,1005840,,,83.1,Y
D,2020-36-04,5466,C237CP00,237,B,J,C,C,P00,CTS,CPBK,2100,2019-10-21,2019-11-15,20,,,,0,0,0,0,0,0,,,,,,,,,,,,,,SC003,2100,2020-04-20,1007589,2020-05-14,1003361,,,0.1,Y
D,2020-36-04,5466,S527A000,527,B,B,S,A,000,PBS,SBBK,####,2019-12-02,2019-12-20,15,2019-12-03,2019-12-19,,2372.1,393.8,0,0,0,0,0,,0,,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,388.2,Y
D,2020-36-04,5466,Z528ZBR0,528,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-29,2020-01-29,1,2020-01-29,2020-01-29,,21.2,1.8,0,2.5,0,0,0,,0,,,,,100,,,,,,ZZ101,4370,2020-04-20,1007589,2020-05-07,1005840,,,1.5,Y
D,2020-36-04,5466,W113GC00,113,B,C,W,G,C00,PSH,WBER,3123,2019-10-28,2019-12-10,32,2019-12-16,2019-12-16,,0,50.8,0,0,0,0,0,,0,0,,,,100,,,,,,WG101,3136,2020-04-20,1007589,2020-05-07,1005840,,,49.2,Y
D,2020-36-04,5466,C228CC00,228,B,J,C,C,C00,CTS,CCBK,2100,2019-10-16,2019-11-13,21,2019-10-09,2019-12-07,,317.4,191.9,0,0,0,0,,,,,,,,100,,,,,,SC002,2100,2020-04-20,1007589,2020-05-14,1003361,,,150.8,Y
D,2020-36-04,5466,P951BP00,951,B,B,P,B,P00,SHD,PBPD,9999,2019-09-24,2019-09-24,1,,,,0,464.3,649.8,0,0,0,0,,0,0,,,,,,,,,,PF301,3136,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,S742A000,742,B,B,S,A,000,PBS,SBBK,####,2019-12-23,2020-01-15,15,2019-12-16,2020-01-13,,2041.3,434.7,0,0,0,0,0,,0,0,,,,100,,,,,,SA101,2200,2020-04-20,1007589,2020-05-07,1005840,,,433.5,Y
D,2020-36-04,5466,W226GC00,226,B,C,W,G,C00,PBS,WBHD,2204,2019-10-29,2019-11-15,14,2019-11-11,2019-11-15,,0,29.5,0,0,0,0,0,,0,0,,,,100,,,,,,WG201,2204,2020-04-20,1007589,2020-05-07,1005840,,,28.3,Y
